resource,menu,price,location
pizzahutbd,Chicken Supreme. - personal,429,FCD Adabor
pizzahutbd,Chicken Supreme. - medium,819,FCD Adabor
pizzahutbd,Chicken Supreme. - family,1359,FCD Adabor
pizzahutbd,Chicken Classic. - personal,429,FCD Adabor
pizzahutbd,Chicken Classic. - medium,819,FCD Adabor
pizzahutbd,Chicken Classic. - family,1359,FCD Adabor
pizzahutbd,Chicken Delight. - personal,429,FCD Adabor
pizzahutbd,Chicken Delight. - medium,819,FCD Adabor
pizzahutbd,Chicken Delight. - family,1359,FCD Adabor
pizzahutbd,Bbq Temptation . - personal,429,FCD Adabor
pizzahutbd,Bbq Temptation . - medium,819,FCD Adabor
pizzahutbd,Bbq Temptation . - family,1359,FCD Adabor
pizzahutbd,Triple Chicken Feast - personal,479,FCD Adabor
pizzahutbd,Triple Chicken Feast - medium,899,FCD Adabor
pizzahutbd,Triple Chicken Feast - family,1529,FCD Adabor
pizzahutbd,Bbq Blast - personal,479,FCD Adabor
pizzahutbd,Bbq Blast - medium,899,FCD Adabor
pizzahutbd,Bbq Blast - family,1529,FCD Adabor
pizzahutbd,The Works - personal,479,FCD Adabor
pizzahutbd,The Works - medium,899,FCD Adabor
pizzahutbd,The Works - family,1529,FCD Adabor
pizzahutbd,Baked-Chicken Arabiatta - family,489,FCD Adabor
pizzahutbd,Baked-Chicken Mushroom - family,599,FCD Adabor
pizzahutbd,Garlic Bread Sticks - family,149,FCD Adabor
pizzahutbd,Garlic Bread - family,189,FCD Adabor
pizzahutbd,Baked Potato Wedges - family,259,FCD Adabor
pizzahutbd,Spicy Garlic Mushrooms - family,489,FCD Adabor
pizzahutbd,Garlic Bread Spicy Supreme - family,299,FCD Adabor
pizzahutbd,Garlic Bread Exotica - family,339,FCD Adabor
pizzahutbd,Cheesy Garlic Sticks - family,209,FCD Adabor
pizzahutbd,Garlic bread with cheese - family,289,FCD Adabor
pizzahutbd,PEPSI - family,35,FCD Adabor
pizzahutbd,Mountain Dew - family,32,FCD Adabor
pizzahutbd,7 UP - medium,35,FCD Adabor
pizzahutbd,Classic Margherita - personal,179,FCD Banasree
pizzahutbd,Classic Margherita - medium,349,FCD Banasree
pizzahutbd,Classic Margherita - family,639,FCD Banasree
pizzahutbd,Veggie Lovers - personal,199,FCD Banasree
pizzahutbd,Veggie Lovers - medium,389,FCD Banasree
pizzahutbd,Veggie Lovers - family,709,FCD Banasree
pizzahutbd,Classic Beef - personal,269,FCD Banasree
pizzahutbd,Classic Beef - medium,509,FCD Banasree
pizzahutbd,Classic Beef - family,809,FCD Banasree
pizzahutbd,Ultimate Hot Chicken - personal,269,FCD Banasree
pizzahutbd,Ultimate Hot Chicken - medium,509,FCD Banasree
pizzahutbd,Ultimate Hot Chicken - family,809,FCD Banasree
pizzahutbd,Classic Chicken Sausage - personal,269,FCD Banasree
pizzahutbd,Classic Chicken Sausage - medium,509,FCD Banasree
pizzahutbd,Classic Chicken Sausage - family,809,FCD Banasree
pizzahutbd,Chicken Exotica - personal,329,FCD Banasree
pizzahutbd,Chicken Exotica - medium,619,FCD Banasree
pizzahutbd,Chicken Exotica - family,1089,FCD Banasree
pizzahutbd,Spicy Beef. - personal,329,FCD Banasree
pizzahutbd,Spicy Beef. - medium,619,FCD Banasree
pizzahutbd,Spicy Beef. - family,1089,FCD Banasree
pizzahutbd,Spicy Chicken. - personal,379,FCD Banasree
pizzahutbd,Spicy Chicken. - medium,709,FCD Banasree
pizzahutbd,Spicy Chicken. - family,1239,FCD Banasree
pizzahutbd,Beef Lovers. - personal,379,FCD Banasree
pizzahutbd,Beef Lovers. - medium,709,FCD Banasree
pizzahutbd,Beef Lovers. - family,1239,FCD Banasree
pizzahutbd,Veggie Supreme - personal,329,FCD Banasree
pizzahutbd,Veggie Supreme - medium,619,FCD Banasree
pizzahutbd,Veggie Supreme - family,1089,FCD Banasree
pizzahutbd,Double Cheese - personal,329,FCD Banasree
pizzahutbd,Double Cheese - medium,619,FCD Banasree
pizzahutbd,Double Cheese - family,1089,FCD Banasree
pizzahutbd,Spicy Kala Bhuna - personal,379,FCD Banasree
pizzahutbd,Spicy Kala Bhuna - medium,709,FCD Banasree
pizzahutbd,Spicy Kala Bhuna - family,1239,FCD Banasree
pizzahutbd,BBQ Chicken - personal,379,FCD Banasree
pizzahutbd,BBQ Chicken - medium,709,FCD Banasree
pizzahutbd,BBQ Chicken - family,1239,FCD Banasree
pizzahutbd,Smoky Grilled Buzz - personal,379,FCD Banasree
pizzahutbd,Smoky Grilled Buzz - medium,709,FCD Banasree
pizzahutbd,Smoky Grilled Buzz - family,1239,FCD Banasree
pizzahutbd,Beef Pepperoni - personal,379,FCD Banasree
pizzahutbd,Beef Pepperoni - medium,709,FCD Banasree
pizzahutbd,Beef Pepperoni - family,1239,FCD Banasree
pizzahutbd,Red N Hot. - personal,429,FCD Banasree
pizzahutbd,Red N Hot. - medium,819,FCD Banasree
pizzahutbd,Red N Hot. - family,1359,FCD Banasree
pizzahutbd,Supreme. - personal,429,FCD Banasree
pizzahutbd,Supreme. - medium,819,FCD Banasree
pizzahutbd,Supreme. - family,1359,FCD Banasree
pizzahutbd,Chicken Supreme. - personal,429,FCD Banasree
pizzahutbd,Chicken Supreme. - medium,819,FCD Banasree
pizzahutbd,Chicken Supreme. - family,1359,FCD Banasree
pizzahutbd,Chicken Classic. - personal,429,FCD Banasree
pizzahutbd,Chicken Classic. - medium,819,FCD Banasree
pizzahutbd,Chicken Classic. - family,1359,FCD Banasree
pizzahutbd,Chicken Delight. - personal,429,FCD Banasree
pizzahutbd,Chicken Delight. - medium,819,FCD Banasree
pizzahutbd,Chicken Delight. - family,1359,FCD Banasree
pizzahutbd,Bbq Temptation . - personal,429,FCD Banasree
pizzahutbd,Bbq Temptation . - medium,819,FCD Banasree
pizzahutbd,Bbq Temptation . - family,1359,FCD Banasree
pizzahutbd,Triple Chicken Feast - personal,479,FCD Banasree
pizzahutbd,Triple Chicken Feast - medium,899,FCD Banasree
pizzahutbd,Triple Chicken Feast - family,1529,FCD Banasree
pizzahutbd,Bbq Blast - personal,479,FCD Banasree
pizzahutbd,Bbq Blast - medium,899,FCD Banasree
pizzahutbd,Bbq Blast - family,1529,FCD Banasree
pizzahutbd,The Works - personal,479,FCD Banasree
pizzahutbd,The Works - medium,899,FCD Banasree
pizzahutbd,The Works - family,1529,FCD Banasree
pizzahutbd,Baked-Chicken Arabiatta - family,489,FCD Banasree
pizzahutbd,Baked-Chicken Mushroom - family,599,FCD Banasree
pizzahutbd,Garlic Bread Sticks - family,149,FCD Banasree
pizzahutbd,Garlic Bread - family,189,FCD Banasree
pizzahutbd,Baked Potato Wedges - family,259,FCD Banasree
pizzahutbd,Spicy Garlic Mushrooms - family,489,FCD Banasree
pizzahutbd,Garlic Bread Spicy Supreme - family,299,FCD Banasree
pizzahutbd,Garlic Bread Exotica - family,339,FCD Banasree
pizzahutbd,Cheesy Garlic Sticks - family,209,FCD Banasree
pizzahutbd,Garlic bread with cheese - family,289,FCD Banasree
pizzahutbd,PEPSI - family,35,FCD Banasree
pizzahutbd,Mountain Dew - family,32,FCD Banasree
pizzahutbd,7 UP - medium,35,FCD Banasree
pizzahutbd,Classic Margherita - personal,179,FCD Shewrapara
pizzahutbd,Classic Margherita - medium,349,FCD Shewrapara
pizzahutbd,Classic Margherita - family,639,FCD Shewrapara
pizzahutbd,Veggie Lovers - personal,199,FCD Shewrapara
pizzahutbd,Veggie Lovers - medium,389,FCD Shewrapara
pizzahutbd,Veggie Lovers - family,709,FCD Shewrapara
pizzahutbd,Classic Beef - personal,269,FCD Shewrapara
pizzahutbd,Classic Beef - medium,509,FCD Shewrapara
pizzahutbd,Classic Beef - family,809,FCD Shewrapara
pizzahutbd,Ultimate Hot Chicken - personal,269,FCD Shewrapara
pizzahutbd,Ultimate Hot Chicken - medium,509,FCD Shewrapara
pizzahutbd,Ultimate Hot Chicken - family,809,FCD Shewrapara
pizzahutbd,Classic Chicken Sausage - personal,269,FCD Shewrapara
pizzahutbd,Classic Chicken Sausage - medium,509,FCD Shewrapara
pizzahutbd,Classic Chicken Sausage - family,809,FCD Shewrapara
pizzahutbd,Chicken Exotica - personal,329,FCD Shewrapara
pizzahutbd,Chicken Exotica - medium,619,FCD Shewrapara
pizzahutbd,Chicken Exotica - family,1089,FCD Shewrapara
pizzahutbd,Spicy Beef. - personal,329,FCD Shewrapara
pizzahutbd,Spicy Beef. - medium,619,FCD Shewrapara
pizzahutbd,Spicy Beef. - family,1089,FCD Shewrapara
pizzahutbd,Spicy Chicken. - personal,379,FCD Shewrapara
pizzahutbd,Spicy Chicken. - medium,709,FCD Shewrapara
pizzahutbd,Spicy Chicken. - family,1239,FCD Shewrapara
pizzahutbd,Beef Lovers. - personal,379,FCD Shewrapara
pizzahutbd,Beef Lovers. - medium,709,FCD Shewrapara
pizzahutbd,Beef Lovers. - family,1239,FCD Shewrapara
pizzahutbd,Veggie Supreme - personal,329,FCD Shewrapara
pizzahutbd,Veggie Supreme - medium,619,FCD Shewrapara
pizzahutbd,Veggie Supreme - family,1089,FCD Shewrapara
pizzahutbd,Double Cheese - personal,329,FCD Shewrapara
pizzahutbd,Double Cheese - medium,619,FCD Shewrapara
pizzahutbd,Double Cheese - family,1089,FCD Shewrapara
pizzahutbd,Spicy Kala Bhuna - personal,379,FCD Shewrapara
pizzahutbd,Spicy Kala Bhuna - medium,709,FCD Shewrapara
pizzahutbd,Spicy Kala Bhuna - family,1239,FCD Shewrapara
pizzahutbd,BBQ Chicken - personal,379,FCD Shewrapara
pizzahutbd,BBQ Chicken - medium,709,FCD Shewrapara
pizzahutbd,BBQ Chicken - family,1239,FCD Shewrapara
pizzahutbd,Smoky Grilled Buzz - personal,379,FCD Shewrapara
pizzahutbd,Smoky Grilled Buzz - medium,709,FCD Shewrapara
pizzahutbd,Smoky Grilled Buzz - family,1239,FCD Shewrapara
pizzahutbd,Beef Pepperoni - personal,379,FCD Shewrapara
pizzahutbd,Beef Pepperoni - medium,709,FCD Shewrapara
pizzahutbd,Beef Pepperoni - family,1239,FCD Shewrapara
pizzahutbd,Red N Hot. - personal,429,FCD Shewrapara
pizzahutbd,Red N Hot. - medium,819,FCD Shewrapara
pizzahutbd,Red N Hot. - family,1359,FCD Shewrapara
pizzahutbd,Supreme. - personal,429,FCD Shewrapara
pizzahutbd,Supreme. - medium,819,FCD Shewrapara
pizzahutbd,Supreme. - family,1359,FCD Shewrapara
pizzahutbd,Chicken Supreme. - personal,429,FCD Shewrapara
pizzahutbd,Chicken Supreme. - medium,819,FCD Shewrapara
pizzahutbd,Chicken Supreme. - family,1359,FCD Shewrapara
pizzahutbd,Chicken Classic. - personal,429,FCD Shewrapara
pizzahutbd,Chicken Classic. - medium,819,FCD Shewrapara
pizzahutbd,Chicken Classic. - family,1359,FCD Shewrapara
pizzahutbd,Chicken Delight. - personal,429,FCD Shewrapara
pizzahutbd,Chicken Delight. - medium,819,FCD Shewrapara
pizzahutbd,Chicken Delight. - family,1359,FCD Shewrapara
pizzahutbd,Bbq Temptation . - personal,429,FCD Shewrapara
pizzahutbd,Bbq Temptation . - medium,819,FCD Shewrapara
pizzahutbd,Bbq Temptation . - family,1359,FCD Shewrapara
pizzahutbd,Triple Chicken Feast - personal,479,FCD Shewrapara
pizzahutbd,Triple Chicken Feast - medium,899,FCD Shewrapara
pizzahutbd,Triple Chicken Feast - family,1529,FCD Shewrapara
pizzahutbd,Bbq Blast - personal,479,FCD Shewrapara
pizzahutbd,Bbq Blast - medium,899,FCD Shewrapara
pizzahutbd,Bbq Blast - family,1529,FCD Shewrapara
pizzahutbd,The Works - personal,479,FCD Shewrapara
pizzahutbd,The Works - medium,899,FCD Shewrapara
pizzahutbd,The Works - family,1529,FCD Shewrapara
pizzahutbd,Baked-Chicken Arabiatta - family,489,FCD Shewrapara
pizzahutbd,Baked-Chicken Mushroom - family,599,FCD Shewrapara
pizzahutbd,Garlic Bread Sticks - family,149,FCD Shewrapara
pizzahutbd,Garlic Bread - family,189,FCD Shewrapara
pizzahutbd,Baked Potato Wedges - family,259,FCD Shewrapara
pizzahutbd,Spicy Garlic Mushrooms - family,489,FCD Shewrapara
pizzahutbd,Garlic Bread Spicy Supreme - family,299,FCD Shewrapara
pizzahutbd,Garlic Bread Exotica - family,339,FCD Shewrapara
pizzahutbd,Cheesy Garlic Sticks - family,209,FCD Shewrapara
pizzahutbd,Garlic bread with cheese - family,289,FCD Shewrapara
pizzahutbd,PEPSI - family,35,FCD Shewrapara
pizzahutbd,Mountain Dew - family,32,FCD Shewrapara
pizzahutbd,7 UP - medium,35,FCD Shewrapara
pizzahutbd,Classic Margherita - personal,179,FCD Gulshan 2
pizzahutbd,Classic Margherita - medium,349,FCD Gulshan 2
pizzahutbd,Classic Margherita - family,639,FCD Gulshan 2
pizzahutbd,Veggie Lovers - personal,199,FCD Gulshan 2
pizzahutbd,Veggie Lovers - medium,389,FCD Gulshan 2
pizzahutbd,Veggie Lovers - family,709,FCD Gulshan 2
pizzahutbd,Classic Beef - personal,269,FCD Gulshan 2
pizzahutbd,Classic Beef - medium,509,FCD Gulshan 2
pizzahutbd,Classic Beef - family,809,FCD Gulshan 2
pizzahutbd,Ultimate Hot Chicken - personal,269,FCD Gulshan 2
pizzahutbd,Ultimate Hot Chicken - medium,509,FCD Gulshan 2
pizzahutbd,Ultimate Hot Chicken - family,809,FCD Gulshan 2
pizzahutbd,Classic Chicken Sausage - personal,269,FCD Gulshan 2
pizzahutbd,Classic Chicken Sausage - medium,509,FCD Gulshan 2
pizzahutbd,Classic Chicken Sausage - family,809,FCD Gulshan 2
pizzahutbd,Chicken Exotica - personal,329,FCD Gulshan 2
pizzahutbd,Chicken Exotica - medium,619,FCD Gulshan 2
pizzahutbd,Chicken Exotica - family,1089,FCD Gulshan 2
pizzahutbd,Spicy Beef. - personal,329,FCD Gulshan 2
pizzahutbd,Spicy Beef. - medium,619,FCD Gulshan 2
pizzahutbd,Spicy Beef. - family,1089,FCD Gulshan 2
pizzahutbd,Spicy Chicken. - personal,379,FCD Gulshan 2
pizzahutbd,Spicy Chicken. - medium,709,FCD Gulshan 2
pizzahutbd,Spicy Chicken. - family,1239,FCD Gulshan 2
pizzahutbd,Beef Lovers. - personal,379,FCD Gulshan 2
pizzahutbd,Beef Lovers. - medium,709,FCD Gulshan 2
pizzahutbd,Beef Lovers. - family,1239,FCD Gulshan 2
pizzahutbd,Veggie Supreme - personal,329,FCD Gulshan 2
pizzahutbd,Veggie Supreme - medium,619,FCD Gulshan 2
pizzahutbd,Veggie Supreme - family,1089,FCD Gulshan 2
pizzahutbd,Double Cheese - personal,329,FCD Gulshan 2
pizzahutbd,Double Cheese - medium,619,FCD Gulshan 2
pizzahutbd,Double Cheese - family,1089,FCD Gulshan 2
pizzahutbd,Spicy Kala Bhuna - personal,379,FCD Gulshan 2
pizzahutbd,Spicy Kala Bhuna - medium,709,FCD Gulshan 2
pizzahutbd,Spicy Kala Bhuna - family,1239,FCD Gulshan 2
pizzahutbd,BBQ Chicken - personal,379,FCD Gulshan 2
pizzahutbd,BBQ Chicken - medium,709,FCD Gulshan 2
pizzahutbd,BBQ Chicken - family,1239,FCD Gulshan 2
pizzahutbd,Smoky Grilled Buzz - personal,379,FCD Gulshan 2
pizzahutbd,Smoky Grilled Buzz - medium,709,FCD Gulshan 2
pizzahutbd,Smoky Grilled Buzz - family,1239,FCD Gulshan 2
pizzahutbd,Beef Pepperoni - personal,379,FCD Gulshan 2
pizzahutbd,Beef Pepperoni - medium,709,FCD Gulshan 2
pizzahutbd,Beef Pepperoni - family,1239,FCD Gulshan 2
pizzahutbd,Red N Hot. - personal,429,FCD Gulshan 2
pizzahutbd,Red N Hot. - medium,819,FCD Gulshan 2
pizzahutbd,Red N Hot. - family,1359,FCD Gulshan 2
pizzahutbd,Supreme. - personal,429,FCD Gulshan 2
pizzahutbd,Supreme. - medium,819,FCD Gulshan 2
pizzahutbd,Supreme. - family,1359,FCD Gulshan 2
pizzahutbd,Chicken Supreme. - personal,429,FCD Gulshan 2
pizzahutbd,Chicken Supreme. - medium,819,FCD Gulshan 2
pizzahutbd,Chicken Supreme. - family,1359,FCD Gulshan 2
pizzahutbd,Chicken Classic. - personal,429,FCD Gulshan 2
pizzahutbd,Chicken Classic. - medium,819,FCD Gulshan 2
pizzahutbd,Chicken Classic. - family,1359,FCD Gulshan 2
pizzahutbd,Chicken Delight. - personal,429,FCD Gulshan 2
pizzahutbd,Chicken Delight. - medium,819,FCD Gulshan 2
pizzahutbd,Chicken Delight. - family,1359,FCD Gulshan 2
pizzahutbd,Bbq Temptation . - personal,429,FCD Gulshan 2
pizzahutbd,Bbq Temptation . - medium,819,FCD Gulshan 2
pizzahutbd,Bbq Temptation . - family,1359,FCD Gulshan 2
pizzahutbd,Triple Chicken Feast - personal,479,FCD Gulshan 2
pizzahutbd,Triple Chicken Feast - medium,899,FCD Gulshan 2
pizzahutbd,Triple Chicken Feast - family,1529,FCD Gulshan 2
pizzahutbd,Bbq Blast - personal,479,FCD Gulshan 2
pizzahutbd,Bbq Blast - medium,899,FCD Gulshan 2
pizzahutbd,Bbq Blast - family,1529,FCD Gulshan 2
pizzahutbd,The Works - personal,479,FCD Gulshan 2
pizzahutbd,The Works - medium,899,FCD Gulshan 2
pizzahutbd,The Works - family,1529,FCD Gulshan 2
pizzahutbd,Baked-Chicken Arabiatta - family,489,FCD Gulshan 2
pizzahutbd,Baked-Chicken Mushroom - family,599,FCD Gulshan 2
pizzahutbd,Garlic Bread Sticks - family,149,FCD Gulshan 2
pizzahutbd,Garlic Bread - family,189,FCD Gulshan 2
pizzahutbd,Baked Potato Wedges - family,259,FCD Gulshan 2
pizzahutbd,Spicy Garlic Mushrooms - family,489,FCD Gulshan 2
pizzahutbd,Garlic Bread Spicy Supreme - family,299,FCD Gulshan 2
pizzahutbd,Garlic Bread Exotica - family,339,FCD Gulshan 2
pizzahutbd,Cheesy Garlic Sticks - family,209,FCD Gulshan 2
pizzahutbd,Garlic bread with cheese - family,289,FCD Gulshan 2
pizzahutbd,PEPSI - family,35,FCD Gulshan 2
pizzahutbd,Mountain Dew - family,32,FCD Gulshan 2
pizzahutbd,7 UP - medium,35,FCD Gulshan 2
